raw_address,instruction_address,thumb,size_bytes,mangled_symbol,demangled_symbol,ownership,subsystem,confidence,evidence_ids,direct_call_count,direct_calls_json,numeric_constant_count,numeric_constants_json,string_xref_count,string_xrefs_json,review_state
"0x00144271","0x00144270","1","516","_ZN9BirdBlade7onEnterEv","BirdBlade::onEnter()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","36","[{""siteAddress"":""0x00144284"",""targetAddress"":""0x00143458"",""targetSymbol"":""BasicBlade::onEnter()""},{""siteAddress"":""0x0014428a"",""targetAddress"":""0x00165728"",""targetSymbol"":""VisibleRect::center()""},{""siteAddress"":""0x00144296"",""targetAddress"":""0x001a621c"",""targetSymbol"":""cocos2d::CCPoint::operator=(cocos2d::CCPoint const&)""},{""siteAddress"":""0x001442a2"",""targetAddress"":""0x001a621c"",""targetSymbol"":""cocos2d::CCPoint::operator=(cocos2d::CCPoint const&)""},{""siteAddress"":""0x001442ae"",""targetAddress"":""0x001a621c"",""targetSymbol"":""cocos2d::CCPoint::operator=(cocos2d::CCPoint const&)""},{""siteAddress"":""0x001442b2"",""targetAddress"":""0x001aa3ec"",""targetSymbol"":""cocos2d::CCDirector::sharedDirector()""},{""siteAddress"":""0x001442ba"",""targetAddress"":""0x001aab70"",""targetSymbol"":""cocos2d::CCDirector::getWinSize()""},{""siteAddress"":""0x001442c6"",""targetAddress"":""0x001a64fc"",""targetSymbol"":""cocos2d::CCSize::operator=(cocos2d::CCSize const&)""},{""siteAddress"":""0x001442cc"",""targetAddress"":""0x001a94b2"",""targetSymbol"":""cocos2d::CCArray::createWithCapacity(unsigned int)""},{""siteAddress"":""0x001442da"",""targetAddress"":""0x001405f4"",""targetSymbol"":""memset@plt""},{""siteAddress"":""0x001442f0"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x001442f4"",""targetAddress"":""0x001dea10"",""targetSymbol"":""cocos2d::CCTextureCache::sharedTextureCache()""},{""siteAddress"":""0x001442fa"",""targetAddress"":""0x001dece0"",""targetSymbol"":""cocos2d::CCTextureCache::addImage(char const*)""},{""siteAddress"":""0x00144324"",""targetAddress"":""0x001a6596"",""targetSymbol"":""cocos2d::CCRect::CCRect(float, float, float, float)""},{""siteAddress"":""0x0014432c"",""targetAddress"":""0x001d2de8"",""targetSymbol"":""cocos2d::CCSpriteFrame::createWithTexture(cocos2d::CCTexture2D*, cocos2d::CCRect const&)""},{""siteAddress"":""0x00144334"",""targetAddress"":""0x001a9630"",""targetSymbol"":""cocos2d::CCArray::addObject(cocos2d::CCObject*)""},{""siteAddress"":""0x0014434a"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x0014434e"",""targetAddress"":""0x001dea10"",""targetSymbol"":""cocos2d::CCTextureCache::sharedTextureCache()""},{""siteAddress"":""0x00144354"",""targetAddress"":""0x001dece0"",""targetSymbol"":""cocos2d::CCTextureCache::addImage(char const*)""},{""siteAddress"":""0x0014437c"",""targetAddress"":""0x001a6596"",""targetSymbol"":""cocos2d::CCRect::CCRect(float, float, float, float)""},{""siteAddress"":""0x00144384"",""targetAddress"":""0x001d2de8"",""targetSymbol"":""cocos2d::CCSpriteFrame::createWithTexture(cocos2d::CCTexture2D*, cocos2d::CCRect const&)""},{""siteAddress"":""0x00144388"",""targetAddress"":""0x001d1506"",""targetSymbol"":""cocos2d::CCSprite::createWithSpriteFrame(cocos2d::CCSpriteFrame*)""},{""siteAddress"":""0x00144396"",""targetAddress"":""0x00165728"",""targetSymbol"":""VisibleRect::center()""},{""siteAddress"":""0x001443b2"",""targetAddress"":""0x001cf11a"",""targetSymbol"":""cocos2d::CCAnimation::createWithSpriteFrames(cocos2d::CCArray*, float)""},{""siteAddress"":""0x001443b6"",""targetAddress"":""0x001a052e"",""targetSymbol"":""cocos2d::CCAnimate::create(cocos2d::CCAnimation*)""},{""siteAddress"":""0x001443bc"",""targetAddress"":""0x0019ed54"",""targetSymbol"":""cocos2d::CCRepeatForever::create(cocos2d::CCActionInterval*)""},{""siteAddress"":""0x001443c4"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""},{""siteAddress"":""0x001443d0"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x001443d6"",""targetAddress"":""0x001d163a"",""targetSymbol"":""cocos2d::CCSprite::create(char const*)""},{""siteAddress"":""0x001443e4"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x001443ea"",""targetAddress"":""0x001d163a"",""targetSymbol"":""cocos2d::CCSprite::create(char const*)""},{""siteAddress"":""0x00144424"",""targetAddress"":""0x001aa3ec"",""targetSymbol"":""cocos2d::CCDirector::sharedDirector()""},{""siteAddress"":""0x0014442c"",""targetAddress"":""0x001aab70"",""targetSymbol"":""cocos2d::CCDirector::getWinSize()""},{""siteAddress"":""0x00144434"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x0014443a"",""targetAddress"":""0x003a2530"",""targetSymbol"":""__aeabi_fdiv""},{""siteAddress"":""0x0014444a"",""targetAddress"":""0x0014060c"",""targetSymbol"":""__stack_chk_fail@plt""}]","40","[""0"",""1"",""8"",""10"",""12"",""16"",""20"",""28"",""36"",""44"",""52"",""56"",""60"",""64"",""68"",""72"",""76"",""80"",""84"",""88"",""92"",""96"",""104"",""108"",""124"",""128"",""140"",""144"",""148"",""152"",""176"",""180"",""200"",""204"",""252"",""280"",""380"",""388"",""472"",""480""]","3","[{""siteAddress"":""0x00144280"",""loadSiteAddress"":""0x0014427c"",""literalAddress"":""0x00144458"",""targetAddress"":""0x003d0c3b"",""text"":""Birds/bird-anim-%d-%d.png""},{""siteAddress"":""0x00144348"",""loadSiteAddress"":""0x00144342"",""literalAddress"":""0x0014445c"",""targetAddress"":""0x003d0c55"",""text"":""Birds/bird-anim-%d-0.png""},{""siteAddress"":""0x001443e0"",""loadSiteAddress"":""0x001443da"",""literalAddress"":""0x00144468"",""targetAddress"":""0x003d0c85"",""text"":""Birds/bird-right-%d.png""}]","auto-indexed"
"0x00144475","0x00144474","1","28","_ZN9BirdBladeD2Ev","BirdBlade::~BirdBlade()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x00144482"",""targetAddress"":""0x0014362c"",""targetSymbol"":""BasicBlade::~BasicBlade()""}]","4","[""0"",""8"",""20"",""122""]","0","[]","auto-indexed"
"0x00144475","0x00144474","1","28","_ZN9BirdBladeD1Ev","BirdBlade::~BirdBlade()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x00144482"",""targetAddress"":""0x0014362c"",""targetSymbol"":""BasicBlade::~BasicBlade()""}]","4","[""0"",""8"",""20"",""122""]","0","[]","auto-indexed"
"0x00144491","0x00144490","1","18","_ZN9BirdBladeD0Ev","BirdBlade::~BirdBlade()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x00144494"",""targetAddress"":""0x00144474"",""targetSymbol"":""BirdBlade::~BirdBlade()""},{""siteAddress"":""0x0014449a"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""}]","1","[""0""]","0","[]","auto-indexed"
"0x001444a5","0x001444a4","1","116","_ZN9BirdBladeC1EPKci","BirdBlade::BirdBlade(char const*, int)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","9","[{""siteAddress"":""0x001444aa"",""targetAddress"":""0x0014366c"",""targetSymbol"":""BasicBlade::BasicBlade(char const*)""},{""siteAddress"":""0x001444be"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444c8"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444d2"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444dc"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444e6"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444f0"",""targetAddress"":""0x001a63c6"",""targetSymbol"":""cocos2d::CCSize::CCSize()""},{""siteAddress"":""0x0014450a"",""targetAddress"":""0x0014362c"",""targetSymbol"":""BasicBlade::~BasicBlade()""},{""siteAddress"":""0x0014450e"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","15","[""0"",""1"",""8"",""68"",""80"",""84"",""100"",""144"",""148"",""152"",""156"",""160"",""164"",""180"",""252""]","0","[]","auto-indexed"
"0x001444a5","0x001444a4","1","116","_ZN9BirdBladeC2EPKci","BirdBlade::BirdBlade(char const*, int)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","9","[{""siteAddress"":""0x001444aa"",""targetAddress"":""0x0014366c"",""targetSymbol"":""BasicBlade::BasicBlade(char const*)""},{""siteAddress"":""0x001444be"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444c8"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444d2"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444dc"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444e6"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x001444f0"",""targetAddress"":""0x001a63c6"",""targetSymbol"":""cocos2d::CCSize::CCSize()""},{""siteAddress"":""0x0014450a"",""targetAddress"":""0x0014362c"",""targetSymbol"":""BasicBlade::~BasicBlade()""},{""siteAddress"":""0x0014450e"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","15","[""0"",""1"",""8"",""68"",""80"",""84"",""100"",""144"",""148"",""152"",""156"",""160"",""164"",""180"",""252""]","0","[]","auto-indexed"
"0x00144519","0x00144518","1","172","_ZN9BirdBlade6fAngleEN7cocos2d7CCPointE","BirdBlade::fAngle(cocos2d::CCPoint)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","13","[{""siteAddress"":""0x00144522"",""targetAddress"":""0x003a2728"",""targetSymbol"":""__aeabi_fcmpeq""},{""siteAddress"":""0x0014452e"",""targetAddress"":""0x003a2728"",""targetSymbol"":""__aeabi_fcmpeq""},{""siteAddress"":""0x00144540"",""targetAddress"":""0x003a2778"",""targetSymbol"":""__aeabi_fcmpgt""},{""siteAddress"":""0x00144552"",""targetAddress"":""0x003a2728"",""targetSymbol"":""__aeabi_fcmpeq""},{""siteAddress"":""0x0014455e"",""targetAddress"":""0x003a273c"",""targetSymbol"":""__aeabi_fcmplt""},{""siteAddress"":""0x0014456a"",""targetAddress"":""0x003a2530"",""targetSymbol"":""__aeabi_fdiv""},{""siteAddress"":""0x0014456e"",""targetAddress"":""0x003a1970"",""targetSymbol"":""__aeabi_f2d""},{""siteAddress"":""0x00144572"",""targetAddress"":""0x00140678"",""targetSymbol"":""atan@plt""},{""siteAddress"":""0x00144576"",""targetAddress"":""0x003a20a8"",""targetSymbol"":""__aeabi_d2f""},{""siteAddress"":""0x00144580"",""targetAddress"":""0x003a273c"",""targetSymbol"":""__aeabi_fcmplt""},{""siteAddress"":""0x0014458e"",""targetAddress"":""0x003a1970"",""targetSymbol"":""__aeabi_f2d""},{""siteAddress"":""0x00144596"",""targetAddress"":""0x003a1678"",""targetSymbol"":""__adddf3""},{""siteAddress"":""0x0014459a"",""targetAddress"":""0x003a20a8"",""targetSymbol"":""__aeabi_d2f""}]","10","[""0"",""4"",""16"",""24"",""31"",""32"",""108"",""128"",""201"",""251""]","0","[]","auto-indexed"
"0x001445c9","0x001445c8","1","252","_ZN9BirdBlade5TouchEN7cocos2d7CCPointE","BirdBlade::Touch(cocos2d::CCPoint)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","8","[{""siteAddress"":""0x00144640"",""targetAddress"":""0x003a2750"",""targetSymbol"":""__aeabi_fcmple""},{""siteAddress"":""0x00144660"",""targetAddress"":""0x001a60aa"",""targetSymbol"":""cocos2d::CCPoint::operator-(cocos2d::CCPoint const&) const""},{""siteAddress"":""0x00144668"",""targetAddress"":""0x00144518"",""targetSymbol"":""BirdBlade::fAngle(cocos2d::CCPoint)""},{""siteAddress"":""0x0014466e"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x00144674"",""targetAddress"":""0x003a2154"",""targetSymbol"":""__addsf3""},{""siteAddress"":""0x00144692"",""targetAddress"":""0x001a60aa"",""targetSymbol"":""cocos2d::CCPoint::operator-(cocos2d::CCPoint const&) const""},{""siteAddress"":""0x0014469a"",""targetAddress"":""0x00144518"",""targetSymbol"":""BirdBlade::fAngle(cocos2d::CCPoint)""},{""siteAddress"":""0x001446a0"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""}]","27","[""0"",""1"",""4"",""8"",""20"",""28"",""36"",""40"",""44"",""48"",""52"",""56"",""60"",""64"",""68"",""72"",""76"",""84"",""92"",""96"",""100"",""140"",""144"",""148"",""208"",""225"",""252""]","0","[]","auto-indexed"
"0x001446c5","0x001446c4","1","66","_ZN9BirdBlade12LenghtVectorEN7cocos2d7CCPointES1_","BirdBlade::LenghtVector(cocos2d::CCPoint, cocos2d::CCPoint)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","8","[{""siteAddress"":""0x001446ce"",""targetAddress"":""0x003a2150"",""targetSymbol"":""__aeabi_fsub""},{""siteAddress"":""0x001446d8"",""targetAddress"":""0x003a2150"",""targetSymbol"":""__aeabi_fsub""},{""siteAddress"":""0x001446e2"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x001446ec"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x001446f4"",""targetAddress"":""0x003a2154"",""targetSymbol"":""__addsf3""},{""siteAddress"":""0x001446f8"",""targetAddress"":""0x003a1970"",""targetSymbol"":""__aeabi_f2d""},{""siteAddress"":""0x001446fc"",""targetAddress"":""0x00140684"",""targetSymbol"":""sqrt@plt""},{""siteAddress"":""0x00144700"",""targetAddress"":""0x003a20a8"",""targetSymbol"":""__aeabi_d2f""}]","2","[""0"",""4""]","0","[]","auto-indexed"
"0x00144709","0x00144708","1","976","_ZN9BirdBlade6updateEf","BirdBlade::update(float)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","64","[{""siteAddress"":""0x00144714"",""targetAddress"":""0x00144c6e"",""targetSymbol"":""Blade::update(float)""},{""siteAddress"":""0x001447bc"",""targetAddress"":""0x001a60aa"",""targetSymbol"":""cocos2d::CCPoint::operator-(cocos2d::CCPoint const&) const""},{""siteAddress"":""0x001447c6"",""targetAddress"":""0x001d4d26"",""targetSymbol"":""cocos2d::ccpNormalize(cocos2d::CCPoint const&)""},{""siteAddress"":""0x001447d2"",""targetAddress"":""0x001a60f0"",""targetSymbol"":""cocos2d::CCPoint::operator*(float) const""},{""siteAddress"":""0x001447dc"",""targetAddress"":""0x001a60f0"",""targetSymbol"":""cocos2d::CCPoint::operator*(float) const""},{""siteAddress"":""0x001447e8"",""targetAddress"":""0x001a606e"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(cocos2d::CCPoint const&)""},{""siteAddress"":""0x001447f2"",""targetAddress"":""0x001a6082"",""targetSymbol"":""cocos2d::CCPoint::operator+(cocos2d::CCPoint const&) const""},{""siteAddress"":""0x001447fa"",""targetAddress"":""0x001a606e"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(cocos2d::CCPoint const&)""},{""siteAddress"":""0x00144802"",""targetAddress"":""0x001a606e"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(cocos2d::CCPoint const&)""},{""siteAddress"":""0x0014480c"",""targetAddress"":""0x001446c4"",""targetSymbol"":""BirdBlade::LenghtVector(cocos2d::CCPoint, cocos2d::CCPoint)""},{""siteAddress"":""0x00144816"",""targetAddress"":""0x001a606e"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(cocos2d::CCPoint const&)""},{""siteAddress"":""0x0014481e"",""targetAddress"":""0x001a606e"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(cocos2d::CCPoint const&)""},{""siteAddress"":""0x00144828"",""targetAddress"":""0x001446c4"",""targetSymbol"":""BirdBlade::LenghtVector(cocos2d::CCPoint, cocos2d::CCPoint)""},{""siteAddress"":""0x00144830"",""targetAddress"":""0x003a2778"",""targetSymbol"":""__aeabi_fcmpgt""},{""siteAddress"":""0x00144882"",""targetAddress"":""0x001a6068"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(float, float)""},{""siteAddress"":""0x0014489c"",""targetAddress"":""0x0016196c"",""targetSymbol"":""RandomHelper::nextInt(int, int)""},{""siteAddress"":""0x001448c6"",""targetAddress"":""0x0016196c"",""targetSymbol"":""RandomHelper::nextInt(int, int)""},{""siteAddress"":""0x001448d8"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x001448e0"",""targetAddress"":""0x003a2150"",""targetSymbol"":""__aeabi_fsub""},{""siteAddress"":""0x001448ec"",""targetAddress"":""0x001a6068"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(float, float)""},{""siteAddress"":""0x001448f4"",""targetAddress"":""0x0016196c"",""targetSymbol"":""RandomHelper::nextInt(int, int)""},{""siteAddress"":""0x001448fe"",""targetAddress"":""0x003a144c"",""targetSymbol"":""__gnu_thumb1_case_uqi""},{""siteAddress"":""0x00144908"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x00144916"",""targetAddress"":""0x001600cc"",""targetSymbol"":""ParticleObject::ParticleObject(char const*, float)""},{""siteAddress"":""0x0014491e"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x0014492c"",""targetAddress"":""0x001600cc"",""targetSymbol"":""ParticleObject::ParticleObject(char const*, float)""},{""siteAddress"":""0x00144934"",""targetAddress"":""0x00160254"",""targetSymbol"":""ParticleObject::EnableRotation(bool)""},{""siteAddress"":""0x0014493c"",""targetAddress"":""0x00160232"",""targetSymbol"":""ParticleObject::EnableScaleOut(bool)""},{""siteAddress"":""0x00144944"",""targetAddress"":""0x00160238"",""targetSymbol"":""ParticleObject::EnableFadeOut(bool)""},{""siteAddress"":""0x0014495c"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x00144960"",""targetAddress"":""0x003a27c4"",""targetSymbol"":""__aeabi_f2iz""},{""siteAddress"":""0x0014496a"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x0014496e"",""targetAddress"":""0x003a27c4"",""targetSymbol"":""__aeabi_f2iz""},{""siteAddress"":""0x00144978"",""targetAddress"":""0x001601cc"",""targetSymbol"":""ParticleObject::RandomPositionX(int, int)""},{""siteAddress"":""0x00144982"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x00144986"",""targetAddress"":""0x003a27c4"",""targetSymbol"":""__aeabi_f2iz""},{""siteAddress"":""0x00144994"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x001449a2"",""targetAddress"":""0x001600cc"",""targetSymbol"":""ParticleObject::ParticleObject(char const*, float)""},{""siteAddress"":""0x001449aa"",""targetAddress"":""0x00160254"",""targetSymbol"":""ParticleObject::EnableRotation(bool)""},{""siteAddress"":""0x001449b2"",""targetAddress"":""0x00160232"",""targetSymbol"":""ParticleObject::EnableScaleOut(bool)""},{""siteAddress"":""0x001449ba"",""targetAddress"":""0x00160238"",""targetSymbol"":""ParticleObject::EnableFadeOut(bool)""},{""siteAddress"":""0x001449d2"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x001449d6"",""targetAddress"":""0x003a27c4"",""targetSymbol"":""__aeabi_f2iz""},{""siteAddress"":""0x001449e0"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x001449e4"",""targetAddress"":""0x003a27c4"",""targetSymbol"":""__aeabi_f2iz""},{""siteAddress"":""0x001449ee"",""targetAddress"":""0x001601cc"",""targetSymbol"":""ParticleObject::RandomPositionX(int, int)""},{""siteAddress"":""0x001449f8"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x001449fc"",""targetAddress"":""0x003a27c4"",""targetSymbol"":""__aeabi_f2iz""},{""siteAddress"":""0x00144a06"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x00144a0a"",""targetAddress"":""0x003a27c4"",""targetSymbol"":""__aeabi_f2iz""},{""siteAddress"":""0x00144a14"",""targetAddress"":""0x001601e2"",""targetSymbol"":""ParticleObject::RandomPositionY(int, int)""},{""siteAddress"":""0x00144a1c"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x00144a2a"",""targetAddress"":""0x001600cc"",""targetSymbol"":""ParticleObject::ParticleObject(char const*, float)""},{""siteAddress"":""0x00144a32"",""targetAddress"":""0x00160254"",""targetSymbol"":""ParticleObject::EnableRotation(bool)""},{""siteAddress"":""0x00144a3a"",""targetAddress"":""0x00160232"",""targetSymbol"":""ParticleObject::EnableScaleOut(bool)""},{""siteAddress"":""0x00144a42"",""targetAddress"":""0x00160238"",""targetSymbol"":""ParticleObject::EnableFadeOut(bool)""},{""siteAddress"":""0x00144a58"",""targetAddress"":""0x003a1970"",""targetSymbol"":""__aeabi_f2d""},{""siteAddress"":""0x00144a60"",""targetAddress"":""0x003a1a24"",""targetSymbol"":""__aeabi_dmul""},{""siteAddress"":""0x00144a64"",""targetAddress"":""0x003a1ff8"",""targetSymbol"":""__aeabi_d2iz""},{""siteAddress"":""0x00144a6e"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x00144a72"",""targetAddress"":""0x003a27c4"",""targetSymbol"":""__aeabi_f2iz""},{""siteAddress"":""0x00144a7c"",""targetAddress"":""0x0016017e"",""targetSymbol"":""ParticleObject::RandomPositionData(int, int)""},{""siteAddress"":""0x00144a94"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x00144a98"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","55","[""0"",""1"",""2"",""3"",""4"",""8"",""16"",""20"",""22"",""24"",""32"",""34"",""40"",""44"",""48"",""52"",""56"",""64"",""68"",""72"",""76"",""80"",""84"",""88"",""92"",""96"",""100"",""104"",""108"",""140"",""144"",""148"",""152"",""153"",""164"",""176"",""200"",""202"",""204"",""212"",""228"",""236"",""252"",""253"",""254"",""255"",""304"",""316"",""324"",""344"",""352"",""404"",""420"",""472"",""616""]","1","[{""siteAddress"":""0x00144928"",""loadSiteAddress"":""0x00144922"",""literalAddress"":""0x00144ab8"",""targetAddress"":""0x003d0cc1"",""text"":""Blades/Particles/X-Mas/xmasfour.png""}]","auto-indexed"
"0x00144ad9","0x00144ad8","1","46","_ZN9BirdBlade12LenghtVectorEN7cocos2d7CCPointE","BirdBlade::LenghtVector(cocos2d::CCPoint)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","6","[{""siteAddress"":""0x00144ae2"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x00144aec"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x00144af4"",""targetAddress"":""0x003a2154"",""targetSymbol"":""__addsf3""},{""siteAddress"":""0x00144af8"",""targetAddress"":""0x003a1970"",""targetSymbol"":""__aeabi_f2d""},{""siteAddress"":""0x00144afc"",""targetAddress"":""0x00140684"",""targetSymbol"":""sqrt@plt""},{""siteAddress"":""0x00144b00"",""targetAddress"":""0x003a20a8"",""targetSymbol"":""__aeabi_d2f""}]","2","[""0"",""4""]","0","[]","auto-indexed"
"0x00144b07","0x00144b06","1","20","_ZN9BirdBlade11RayCashDoneEv","BirdBlade::RayCashDone()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","8","[""0"",""1"",""60"",""64"",""68"",""72"",""164"",""252""]","0","[]","auto-indexed"
"0x00144b75","0x00144b74","1","6","_ZN5Blade26InitializeWithMaximumPointEi","Blade::InitializeWithMaximumPoint(int)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""16"",""252""]","0","[]","auto-indexed"
"0x00144b7b","0x00144b7a","1","16","_ZN5Blade16OnOverPointLimitEv","Blade::OnOverPointLimit()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","4","[""0"",""1"",""2"",""206""]","0","[]","auto-indexed"
"0x00144b8b","0x00144b8a","1","16","_ZN5Blade18DisposeStateUpdateEv","Blade::DisposeStateUpdate()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","3","[""0"",""1"",""206""]","0","[]","auto-indexed"
"0x00144b9b","0x00144b9a","1","2","_ZN5Blade19OnPathMemberChangedEv","Blade::OnPathMemberChanged()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","0","[]","0","[]","auto-indexed"
"0x00144b9d","0x00144b9c","1","22","_ZN5Blade6SetNewEv","Blade::SetNew()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","6","[""0"",""1"",""4"",""128"",""236"",""255""]","0","[]","auto-indexed"
"0x00144bb3","0x00144bb2","1","8","_ZN5Blade5BlockEv","Blade::Block()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","3","[""0"",""1"",""236""]","0","[]","auto-indexed"
"0x00144bbb","0x00144bba","1","8","_ZN5Blade17SetToDisposeStateEv","Blade::SetToDisposeState()","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","3","[""0"",""4"",""236""]","0","[]","auto-indexed"
"0x00144bc3","0x00144bc2","1","118","_ZN5Blade3PopEi","Blade::Pop(int)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x00144bec"",""targetAddress"":""0x001a621c"",""targetSymbol"":""cocos2d::CCPoint::operator=(cocos2d::CCPoint const&)""}]","12","[""0"",""1"",""3"",""4"",""8"",""12"",""20"",""23"",""128"",""204"",""252"",""255""]","0","[]","auto-indexed"
